,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_koi_period,log_koi_period_err1,log_koi_time0bk,log_koi_time0bk_err1,log_koi_impact,log_koi_impact_err1,log_koi_duration,log_koi_duration_err1,log_koi_depth,log_koi_depth_err1,log_koi_prad,log_koi_prad_err1,log_koi_teq,log_koi_insol,log_koi_insol_err1,log_koi_model_snr,log_koi_tce_plnt_num,log_koi_steff,log_koi_steff_err1,log_koi_slogg,log_koi_slogg_err1,log_koi_srad,log_koi_srad_err1,log_koi_srad_err2,log_ra,log_dec,log_koi_kepmag
57,CONFIRMED,0,0,0,0,3.7806469389329114,-9.250121241988028,5.023455298873279,-6.255430092942447,-0.15899573149045795,-3.2188758248682006,1.9172166865850038,-2.120263536200091,6.421947418191435,2.041350190557113,1.0543120297715298,-0.8416471888783893,6.274762021241939,2.9322598505984176,2.077063716893872,4.4272389774954295,0.6931471805599453,8.674880467251832,4.653969873921696,1.4829672483801515,-2.396895772465287,0.011928570865273812,-1.8643301620628905,-2.2827824656978657,5.706658268926445,3.7918319703669106,2.5558309881246988
58,FALSE POSITIVE,0,1,1,0,1.2065434657427718,-11.517938006793774,5.145395939213592,-6.003537128342251,0.1939206926373065,2.423119894622783,1.3384162808754267,-2.111964733385396,6.586585362369367,3.0587540199701473,3.070375816549757,1.2644091731297666,6.939253946041508,5.593483860709444,4.982996846792299,3.6635616461296463,0.0,8.574518258035507,5.164791688192902,1.5153469890345048,-2.995732273553991,-0.2094872248667242,-2.0099154790312257,-2.6592600369327783,5.677835237853917,3.644673877146031,2.749128162860057
59,CANDIDATE,0,0,0,0,0.48651052828206826,-13.795707930668094,5.1347400595192445,-7.627246434881684,0.23190505698278244,1.5744323032352852,0.7488183779304063,-3.523365015636363,7.390551730026625,2.944491609360395,3.4790839203192268,2.1973356822749484,7.344072850573066,7.212205969009156,7.008497044616983,4.640537329825382,0.0,8.65434302956347,5.0434315685113384,1.4838746894587547,-2.0794415416798357,-0.027371196796132015,-1.305636458102436,-1.9379419794061366,5.684831330745131,3.6457182674825073,2.7264793365705775
60,CONFIRMED,0,0,0,0,4.101302580636566,-7.5923392288815945,5.19940087681799,-5.075173815233827,-2.353878387381596,-1.0216512475319814,1.6172076496984609,-1.6873994539038122,6.836581459527612,3.9040109948179684,0.8586616190375187,-1.07587280169862,5.966146739123692,1.7029282555214393,0.9481769207364767,3.0007198150650303,0.6931471805599453,8.585599224080298,5.06891049150863,1.523226215615035,-3.4112477175156566,-0.23825718912425803,-2.1715568305876416,-2.7333680090865,5.691596931576396,3.9380711671392103,2.730398604765972
61,CONFIRMED,0,0,0,0,2.534641157607116,-11.920893703296512,5.1979017380918995,-7.792062965003241,-0.5960204698292225,-2.7181005369557116,1.6389384605517219,-2.8100829266673615,8.716961661813913,3.3178520039508035,2.0014800002101243,0.7889118025443247,6.6240652277998935,4.332705079341171,4.1946573595583,5.624739267315748,0.0,8.664750755773852,5.049862417485402,1.50585359617753,-3.2188758248682006,-0.08446915662644996,-1.2946271725940668,-2.4079456086518722,5.666814882651376,3.946180556999724,2.717340248009303
62,FALSE POSITIVE,0,1,0,0,0.36030728648780863,-14.115265211650325,5.138169365353622,-7.831574277277084,0.23822918873225055,1.7321863776931539,0.6348822724279696,-3.7214026458194964,7.588981688646388,3.015583919256592,3.841171264456195,2.08081559723298,7.560080465021827,8.073805007858693,7.252720632477633,4.72384171570559,0.0,8.702344075220351,4.276680007808494,1.4398351280479205,-1.851509473633829,0.29192306670903545,-1.4653375684603434,-1.4740332754278973,5.672785975089626,3.6304244706790234,2.716150637136078
63,CONFIRMED,0,0,0,0,0.931842433638177,-12.192169740361182,5.13388448897255,-6.437751649736401,-1.4312917270506262,-1.6144504542576446,0.8871502421277379,-2.866459937849852,5.945682354452854,2.4337010708515825,0.7227059828014898,-1.2344320118106447,7.194436851100335,6.610817167933863,5.671056094265141,3.6609942506244004,0.0,8.615951963439501,4.406731442311845,1.4701758451005926,-2.0635681925235456,0.060153922819747144,-1.8643301620628905,-1.973281345851445,5.674834049763163,3.635100414926326,2.709782033946969
64,CONFIRMED,0,0,0,0,1.9125454559546347,-11.56001707250408,5.139184579944971,-6.830794237846009,-0.1755445725149309,-2.4769384801388235,0.7344810440529225,-3.0704558197499274,7.1731917424865985,3.391180715275501,1.0188473201992472,-0.7743572359854884,6.699500340161678,4.6334660551429385,3.9867779111323682,3.927896354584436,0.0,8.63994165667529,5.111993812434784,1.538156710429137,-3.540459448995663,-0.3871341514234409,-2.1803674602697964,-3.324236340526027,5.672878185319389,3.6447610950488856,2.7466938246944146
65,FALSE POSITIVE,0,1,1,1,-0.8112733515805348,-16.148554858443028,5.13500639405524,-8.685611843041201,0.23031775506221003,-1.0936247471570708,0.7319832043451435,-4.382026634673881,9.302646042760209,3.826486903321552,3.3145495749364833,1.241557564653207,7.515344571180436,7.903322886894088,7.047013616308688,5.702781974322617,0.0,8.566935283311052,5.049862417485402,1.5428706681619873,-3.540459448995663,-0.4525567156420149,-2.513306124309698,-3.2441936328524905,5.67331257982916,3.6450560849716798,2.756713373081491
66,CANDIDATE,0,0,0,0,2.32058059823222,-11.99257547126777,5.176951055496638,-7.635493904311701,-0.08229524272683016,-4.8283137373023015,1.2553025980473778,-3.3784578946926658,8.65540610858413,3.9740771931634185,2.0451088625993306,0.7751878908961547,6.699500340161678,4.6338548198480005,4.46304194613805,5.21275947818639,0.0,8.69751274553952,5.187391392417329,1.5131472521158142,-3.0159349808715104,-0.17912666589743548,-1.448169764837978,-2.563949857128453,5.674291698434168,3.6439257326282575,2.7509181013293857
67,CONFIRMED,0,0,0,0,2.9987458960287623,-9.748194668130093,4.993594521366163,-6.028128531479573,-0.5851900390548529,-1.1270117631898078,1.2000551402918307,-2.5717725828096625,7.309680796791769,3.8089044192118187,0.6729444732424258,-2.0325579557809856,5.8888779583328805,1.3862943611198906,-0.11541085151132773,3.5610460826040513,0.6931471805599453,8.281470857895167,4.2485095276616045,1.5589863689380021,-3.1465551632885744,-0.707246104939447,-3.3813947543659757,-3.2441936328524905,5.656268450873142,3.670672712714175,2.7697095814889376
68,CONFIRMED,0,0,0,0,3.832637832697787,-8.234272436066167,5.1073825620067606,-5.44914025628262,-4.268697949366878,-0.8770700187208739,1.559827411880766,-2.0325579557809856,7.240434617364649,4.032486888843284,0.6043159668533296,-2.111964733385396,5.60947179518496,0.27763173659827955,-1.2344320118106447,3.258096538021482,1.0986122886681098,8.281470857895167,4.2485095276616045,1.5589863689380021,-3.1465551632885744,-0.707246104939447,-3.3813947543659757,-3.2441936328524905,5.656268450873142,3.670672712714175,2.7697095814889376
70,CONFIRMED,0,0,0,0,1.3599340932964377,-14.075577463383082,5.138896878976374,-8.759264752615966,-0.6443570163905132,-2.659260036932778,0.8377236016671883,-3.4673371841667002,9.053078189775485,3.3844241610763244,1.9933388426264242,0.42592111667554666,6.912742820493176,5.487366244091418,5.0454295582966235,5.9156628336917,0.0,8.622813673279921,5.117999800422779,1.5243156590172653,-3.3524072174927233,-0.2561834053924099,-1.820158943749753,-2.6882475738060303,5.685805994937094,3.6714372443391525,2.7552518025865043
71,CONFIRMED,0,0,0,0,3.1075627236741066,-9.234633064545227,5.167403231628843,-5.643628551836454,-0.9137938516755678,-2.703062659591171,1.6540287957619755,-2.0955709236097197,6.894467384655202,3.558229620094477,0.8415671856782185,-0.9649559038554361,6.284134161070802,2.9678470700644555,2.3312697268539546,3.4688560301359703,0.0,8.593227877692234,5.075180065214296,1.5293118679548154,-3.4112477175156566,-0.3092462503676213,-2.0955709236097197,-2.975929646257811,5.685993959673373,3.676850900250529,2.7461805764634772
72,CONFIRMED,0,0,0,0,0.4858291020099066,-15.660670803919444,5.14064933709283,-9.483462293096634,-2.563949857128453,-3.772261063052987,0.8711385422433675,-5.430706554593782,8.983314293397749,2.4681842736436117,2.2752138961979136,0.34429867287067684,7.364547014255642,7.291254221031105,6.356734200489948,6.684236657337844,0.0,8.619569258033104,4.41885265591679,1.4637182580846944,-1.9805015938249324,0.10074990310014294,-1.820158943749753,-1.8325814637483102,5.683144026158778,3.6486546510310394,2.7081168655467533
73,FALSE POSITIVE,1,0,1,0,2.0207577149890557,-9.187600885006693,5.146320532196083,-4.55638002181866,0.16211884947643512,3.515448260665429,1.8280913984754454,-0.3119747650208255,5.776413165691109,3.3393574383082494,2.8604851241459652,1.4160958523566805,6.731018100482083,4.757547866408974,4.396681229639883,2.653241964607215,0.6931471805599453,8.640648995343156,5.023887099772003,1.518856534202862,-3.2441936328524905,-0.19358474907266526,-1.6347557204183905,-2.563949857128453,5.6833796112543675,3.6532807993800653,2.7446392493328258
74,CANDIDATE,0,0,0,0,2.20047560811531,-11.01215017705774,5.1773028527858305,-6.557098407368968,-3.6888794541139363,-0.9113031903631159,1.1457820931444995,-2.9224818118143983,6.927361808621055,3.0865322978804297,0.9439058989071284,-0.818710403535291,6.6293632534374485,4.353498551059343,3.7614558969322403,3.9871304779149512,0.0,8.58466490653125,5.117999800422779,1.5098385472113456,-2.7488721956224653,-0.19845093872383832,-1.9519282213808764,-2.5133061243096986,5.671030675554744,3.6565687914753666,2.7335229970752413
75,FALSE POSITIVE,0,1,0,0,2.334862111129379,-12.491091600562472,5.162389126635754,-8.091925456011893,-1.2658482080440234,-3.1941832122778293,2.0530333959035323,-3.5684333010380693,9.73613342286396,3.4594977358325796,2.5862591440482876,1.2922583691932963,6.736966958001855,4.781725147887709,4.5899651734451234,6.456455634530173,0.0,8.635331719433278,5.1299046320653305,1.4722426732562555,-1.7092582477163114,0.023716526617316065,-1.2694006096483912,-1.6873994539038122,5.661906974004298,3.6606459123266983,2.750215293262889
76,CONFIRMED,0,0,0,0,1.8188680228698266,-9.978211098732064,4.9099981243748,-5.019171625118542,-0.4354089844812366,-1.1270117631898078,1.1823405041988222,-1.6766466621275502,4.021773869387265,1.4588475538015993,-0.23572233352106983,-2.0325579557809856,6.928537818164665,5.546543698229709,4.691632245463811,2.667228206581955,1.0986122886681098,8.674880467251832,4.653969873921696,1.4829672483801515,-2.396895772465287,0.011928570865273812,-1.8643301620628905,-2.2827824656978657,5.706658268926445,3.7918319703669106,2.5558309881246988
77,CONFIRMED,0,0,0,0,4.099745652704171,-10.346654527828305,5.496727874254552,-7.768138378917996,-1.491654876777717,-2.6882475738060303,1.8899140846355522,-3.390257441623821,9.91739045770512,4.1588987082376025,2.5006159434931803,0.10526051065749294,6.018593214496234,1.9125010869241836,0.6371057896763204,5.849900982786195,0.0,8.609772372709331,4.584977682700143,1.5164450455849356,-4.199705077879927,-0.1427163022015952,-2.5257286443082556,-3.324236340526027,5.653483878374875,3.662208962434661,2.7345622956423203
78,FALSE POSITIVE,0,0,1,1,0.4320403396539886,-12.822258784953991,5.138763390170589,-6.502290170873972,0.20375683751401963,1.9189793192387747,0.767373002911917,-2.4580699958344407,6.704536896475197,3.2465299016500166,3.2461018111217923,2.0070052484151244,7.293017679772782,7.008215809295772,6.872709279572454,3.6584202466292277,0.0,8.641709066113805,5.141669404438777,1.5107219394949427,-3.2968373663379125,-0.0888312137066157,-1.324258970200438,-2.501036031717884,5.659225702026549,3.6615501629145726,2.7709624004951974
79,FALSE POSITIVE,0,0,1,1,1.095358477427821,-11.355921716160564,5.147397960527999,-5.779584188072483,-4.199705077879927,-1.0936247471570708,1.6889881911921094,-2.1715568305876416,6.378765684588475,2.646245716855093,0.5306282510621704,-2.2926347621408776,6.822197390620491,5.126638969852562,3.7739326651474006,3.8815637979434374,0.0,8.448271745949816,4.941649565440937,1.521262221530375,-3.0159349808715104,-0.3133418192323586,-3.1465551632885744,-2.7806208939370456,5.662087912059123,3.6617536023467196,2.762664641042088
80,CONFIRMED,0,0,0,0,0.46671408336757503,-15.995878018234071,5.139605009322994,-9.756793173385324,-0.6635883783184009,-3.772261063052987,0.6731485340532554,-4.456750180869818,9.618734519590227,3.010670145918198,2.424802725718295,1.1284946631499793,7.338888133838879,7.192498035875239,6.973309846269955,6.917012300244814,0.0,8.688453800850768,5.075180065214296,1.502075394105601,-2.7181005369557116,-0.11316869810563798,-1.40649706843741,-2.2633643798407643,5.653239109527714,3.664266039012361,2.7427736371605955
82,CONFIRMED,0,0,0,0,1.206036326399052,-12.658629361172189,5.147372736845305,-7.195437351433918,-0.7614260213132397,-5.809142990314028,0.647312644216146,-3.417326763592039,7.397929115017256,3.28094880906598,0.7080357930536959,-2.0325579557809856,6.486160788944089,3.778034365424829,2.269131716734826,4.2710950739666,0.0,8.281470857895167,4.2485095276616045,1.5589863689380021,-3.1465551632885744,-0.707246104939447,-3.3813947543659757,-3.2441936328524905,5.656268450873142,3.670672712714175,2.7697095814889376
83,FALSE POSITIVE,0,1,1,0,0.9191226805195687,-12.940041820610373,5.14167791312475,-7.088078833113419,0.22793206804600677,2.803420985130668,0.696491581810335,-3.1304071768805923,7.199827699735211,3.206843728644362,3.40982670836021,2.2587376932137695,7.189922170745808,6.593688162585644,6.550824588057218,4.1728476237100445,0.0,8.68710472813351,5.214941192376826,1.5054098420100528,-2.900422093749666,-0.06293979977387408,-1.2106617924767327,-2.322787800311565,5.688256061310722,3.7011390225650063,2.7443821303496003
84,CONFIRMED,0,0,0,0,2.925810074661779,-9.864266839382847,5.163476545567702,-6.101279413115189,-2.513306124309698,-1.1086626245216114,1.4828764589661347,-2.663554961215659,6.795258247754991,3.0397970047160916,1.1378330018213911,-0.7528971849657193,6.55250788703459,4.045329372736371,3.1351028350017995,3.8308129500026027,0.0,8.661293535389994,4.356721647120231,1.482740259388143,-2.703062659591171,0.051643233151838386,-1.820158943749753,-2.375155785828881,5.671471932515428,3.702843057637984,2.7334580050367427
85,CONFIRMED,0,0,0,0,2.277464292269218,-9.938078997305746,4.93293375485907,-5.626821433520073,-0.05129329438755046,-3.540459448995663,1.5671565201774942,-1.7037485919053417,6.035481432524756,2.785072968728281,1.0152306797290584,-0.8416471888783893,6.76849321164863,4.9101517555179335,4.000052197601456,3.349904087274605,1.0986122886681098,8.661293535389994,4.356721647120231,1.482740259388143,-2.703062659591171,0.051643233151838386,-1.820158943749753,-2.375155785828881,5.671471932515428,3.702843057637984,2.7334580050367427
86,CONFIRMED,0,0,0,0,3.652154643203652,-8.642189681590922,5.098955220117596,-5.504112279527633,-0.09211528890780575,-3.649658740960655,1.7568228993471586,-1.6094379124341005,6.900730664045173,3.288439200253518,1.3912819026309295,-0.4764241970486583,6.309918278226516,3.0777729838902004,2.1668799108286705,3.681351187693145,0.6931471805599453,8.661293535389994,4.356721647120231,1.482740259388143,-2.703062659591171,0.051643233151838386,-1.820158943749753,-2.375155785828881,5.671471932515428,3.702843057637984,2.7334580050367427
87,CONFIRMED,0,0,0,0,1.2600598638540823,-15.712630542850155,5.136080721321955,-10.309953160977877,-2.111964733385396,-4.961845129926823,0.9553537402850049,-6.325539659129474,10.01391023378622,2.5726885631715337,2.449279472144849,-0.10425002137379911,6.882437470997847,5.3618553873520245,3.92771917353447,7.599251096792852,0.0,8.546751993657782,4.406731442311845,1.5199507459325643,-3.863232841258714,-0.23193205734728917,-2.7646205525906042,-3.4420193761824103,5.671884879235491,3.703211261374115,2.7228731299938485
88,CONFIRMED,0,0,0,0,2.0474469084805897,-11.79396299470334,5.164770008081775,-7.175634724137738,-0.657780036722654,-1.4354846053106625,1.279738687100308,-3.123565645063876,7.812823270833811,3.2465299016500166,1.7083778602890038,0.5312163134137247,6.871091294610546,5.320029933453687,5.228382980546792,4.729156165769083,0.0,8.695004592732307,5.1299046320653305,1.4904291258518982,-2.9374633654300153,0.08157998699242285,-1.0936247471570708,-2.2072749131897207,5.6852447070875805,3.6831490416175607,2.7517480563679295
89,CONFIRMED,0,0,0,0,2.093637157949526,-11.426747768729175,5.172412134981041,-6.840096630508322,-0.5551258826625707,-6.907755278982137,0.8213644783606991,-3.085656981081978,7.351158226430694,3.4657671523114555,0.7419373447293773,-1.9589953886039686,6.131226489483141,2.3561258599220753,0.9005677714089187,4.032469158504013,0.0,8.213923595622743,4.2904731396847025,1.5587759976318725,-3.4112477175156566,-0.6597124044737079,-3.324236340526027,-3.270169119255751,5.665775992026579,3.689714130674518,2.7648715210953747
90,FALSE POSITIVE,0,1,0,0,3.6385522581661256,-12.568478264177891,5.282873455929817,-9.544415483997675,-0.6891551592904078,-5.521460917862246,1.4692949974981104,-4.899541246590669,11.325052527737938,4.422460553902661,3.3141860046725258,1.6641154737247963,6.214608098422191,2.6953026282797072,2.1805304469867397,7.170119543449628,0.0,8.62604759632832,5.111993812434784,1.508733208312468,-3.2441936328524905,-0.07042246429654582,-1.7147984280919266,-2.577021938695806,5.684082668073791,3.690266941108522,2.7390319387109385
91,FALSE POSITIVE,0,1,0,0,1.5349083797439127,-11.11414934501286,5.157020932442414,-5.948405057647535,0.24764102291459714,-2.312635428847547,3.569870667531734,-1.2909841813155658,7.804088171515346,2.4596743082368207,3.4041928906419536,1.7563049882436528,7.051855622955894,6.042822839383124,5.5505574773637445,5.693395381769714,0.0,8.773848885262895,5.323014857175291,1.5040773967762742,-2.430418464503931,-0.19116050546115904,-1.8325814637483102,-2.4651040224918206,5.687360739697232,3.6906571480792927,2.725890119230541
92,CONFIRMED,0,0,0,0,2.691185335355766,-10.73819829741786,4.932875462011568,-6.7422408405045635,-1.748699979767608,-1.3356012468043725,1.8082068006066552,-3.101092789211817,6.06425021683363,1.4353225921872452,1.0612565021243408,-2.0325579557809856,6.773080375655535,4.926601298486246,2.9642932047186106,4.676560182074764,0.0,8.67368398817567,4.1588987082376025,1.4329393689429344,-3.863232841258714,0.3378997886123983,-2.7488721956224653,-3.101092789211817,5.693827285791233,3.8755376565525665,2.524688103133008
